steamid,playtime_forever,achievement_count,efficiency_score,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,playtime_outlier,impossible_survival,zero_achieve_high_playtime,suspect_flag,max_activity_mean,max_activity_pca
76561198057945441,404,2,0.0049504950495049,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561199174906677,938,43,0.0458422174840085,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198077603629,2860,33,0.0115384615384615,1680,1500,2500,0,10,250,1,300,False,False,False,False,1.0779003036018906,2.1629424475140016
76561198072129087,29392,36,0.0012248230811105,1680,5000,2500,0,10,1000,7,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198049442527,232,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198011368261,53377,39,0.000730651778856,1680,5000,2500,0,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198004754538,68,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197994774108,68,4,0.0588235294117647,0,0,0,1,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198025781024,156,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198035188248,7016,33,0.004703534777651,1680,500,2500,1,10,250,28,140,False,False,False,False,0.6623949603161108,1.3336659231361279
76561198844550932,602,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198002973360,59498,39,0.0006554842179569,1680,5000,2500,0,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197982606807,343,13,0.0379008746355685,60,50,10,0,0,10,14,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561198112667420,605,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197994120127,61,6,0.0983606557377049,0,50,0,0,0,0,1,0,False,False,False,False,-0.7690885062992613,-1.5381888666726389
76561198028056626,1150,4,0.0034782608695652,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198292739838,10437,43,0.0041199578422918,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197960351734,1298,27,0.0208012326656394,60,1500,100,0,10,50,14,28,False,False,False,False,-0.5149894931866655,-1.0324705125616906
76561198230358608,393,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197984900990,415,6,0.0144578313253012,0,50,10,0,0,0,1,0,False,False,False,False,-0.7668998550368786,-1.5337832578319726
76561199078295060,3101,43,0.0138664946791357,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198002734128,18426,30,0.0016281341582546,1680,5000,2500,0,4,250,7,140,False,False,False,False,1.153841094620126,2.3075659320650095
76561198090598330,296,6,0.0202702702702702,60,0,10,0,0,0,0,0,False,False,False,False,-0.7521043736126358,-1.5040038309673187
76561198028421529,3428,1,0.0002917152858809,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198007220143,650,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198092221120,7679,43,0.0055996874593045,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198045925412,589,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198261798215,3665,43,0.0117326057298772,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198134870681,2738,43,0.0157048940832724,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198120101132,497,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197960547315,609,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198038056805,86,6,0.0697674418604651,0,0,10,0,0,10,1,7,False,False,False,False,-0.7589599573994594,-1.5177919934097923
76561198010323350,171,8,0.0467836257309941,60,50,10,0,0,0,0,7,False,False,False,False,-0.7332434507684606,-1.4663703441244966
76561198008085425,2398,21,0.0087572977481234,600,5000,100,0,0,50,1,70,False,False,False,False,0.12995279674316132,0.2512863686305532
76561197962287503,785,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198048979421,1550,20,0.0129032258064516,600,1500,100,0,4,50,1,28,False,False,False,False,-0.33268554693807795,-0.6670656698869174
76561198971397766,1579,43,0.0272324255858138,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198084691345,231,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198013566220,19874,43,0.0021636308745094,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198855518804,302,19,0.0629139072847682,180,1500,100,0,10,10,1,28,False,False,False,False,-0.47447750513142384,-0.951269436411741
76561198057552595,1020,16,0.0156862745098039,180,50,500,0,0,50,1,28,False,False,False,False,-0.5452863201340814,-1.0888573078843977
76561198133361926,17201,43,0.0024998546596128,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198973499974,1807,43,0.0237963475373547,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197970792411,812,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198049212147,620,14,0.0225806451612903,60,500,10,0,0,10,7,0,False,False,False,False,-0.6974992475788564,-1.3957927188641097
76561198109871307,1463,11,0.0075187969924812,60,50,10,0,0,10,1,7,False,False,False,False,-0.7332434507684606,-1.4663703441244966
76561198055677691,366,9,0.0245901639344262,0,0,10,0,0,10,1,28,False,False,False,False,-0.7187587266770679,-1.4373548665122888
76561198036714867,10612,42,0.0039577836411609,1680,5000,2500,25,10,250,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198180549481,448,43,0.0959821428571428,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561197996503861,1102,17,0.0154264972776769,180,500,100,0,0,50,7,7,False,False,False,False,-0.6238889879213743,-1.2481287875156628
76561197966479359,269,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198881358611,543,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198051227320,1993,22,0.0110386352232814,60,50,100,0,6,50,28,70,False,False,False,False,-0.592941897239843,-1.18540848386599
76561198067347675,3672,43,0.0117102396514161,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198004434208,186,43,0.2311827956989247,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198026506133,41,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198035839569,152,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198104956330,269,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198121716572,7429,40,0.0053843047516489,1680,5000,2500,25,10,250,14,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197970423195,580,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198066519820,7556,43,0.0056908417151932,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198007893547,28414,40,0.0014077567396353,1680,5000,2500,25,6,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198037085103,1171,9,0.0076857386848847,0,0,10,0,0,1000,1,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198044596404,592,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198057498761,6679,37,0.0055397514597993,600,1500,2500,10,10,50,28,300,False,False,False,False,0.7132924111047156,1.4321327621644546
76561197982793768,264,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198978667010,677,4,0.0059084194977843,0,0,10,0,0,0,0,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198170985497,122,8,0.0655737704918032,0,0,10,0,0,0,7,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198036803371,589,13,0.0220713073005093,60,50,100,0,0,10,7,7,False,False,False,False,-0.7135455894070175,-1.4267198645585004
76561198428261375,35,1,0.0285714285714285,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198218497305,233,12,0.0515021459227467,60,50,100,0,0,10,1,7,False,False,False,False,-0.7135455894070175,-1.4267198645585004
76561198009744465,196,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198083542059,753,11,0.0146082337317397,60,50,100,0,0,10,7,7,False,False,False,False,-0.7135455894070175,-1.4267198645585004
76561197979840461,31957,43,0.0013455580936883,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197979584400,31,3,0.0967741935483871,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198117798611,1846,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197972482791,1613,17,0.0105393676379417,600,50,100,0,0,50,7,7,False,False,False,False,-0.5312416431584299,-1.0613150218837273
76561198163638022,576,8,0.0138888888888888,60,0,10,0,0,10,7,7,False,False,False,False,-0.7387039633718386,-1.4771914553348175
76561198006725990,1250,11,0.0088,180,50,100,0,0,10,1,7,False,False,False,False,-0.6730336013517758,-1.3455187884085509
76561198040779532,331,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198040802503,19496,36,0.0018465326220763,1680,5000,2500,0,6,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198071227141,279,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197993435132,211,7,0.0331753554502369,60,0,10,0,0,10,1,0,False,False,False,False,-0.7521043736126358,-1.5040038309673187
76561198252374474,670,3,0.0044776119402985,60,0,0,0,0,0,0,0,False,False,False,False,-0.7542930248750185,-1.508409439807985
76561198044196794,475,8,0.0168421052631578,0,50,10,0,0,10,0,28,False,False,False,False,-0.7132982140736899,-1.426533755301968
76561198070472588,802,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197975257757,480,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198074545639,1813,21,0.0115830115830115,180,500,100,0,6,50,7,70,False,False,False,False,-0.5032852957541998,-1.0068174068231521
76561198040014019,1397,27,0.01932712956335,600,5000,500,0,10,50,7,70,False,False,False,False,0.21749884723846427,0.4275107222572029
76561198045763826,3134,43,0.0137204850031908,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198005235749,151,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197998816333,430,8,0.0186046511627906,0,50,10,0,0,0,1,0,False,False,False,False,-0.7668998550368786,-1.5337832578319726
76561198014817175,225,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197980688855,159,8,0.050314465408805,60,50,10,0,0,0,0,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561198320882872,1023,43,0.0420332355816226,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561197989217266,6904,33,0.0047798377752027,1680,5000,2500,5,6,250,14,140,False,False,False,False,1.153841094620126,2.3075659320650095
76561198087759720,90,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198309643622,715,17,0.0237762237762237,60,50,100,1,0,1000,7,7,False,False,False,False,-0.7135455894070175,-1.4267198645585004
76561198408792535,1268,18,0.0141955835962145,600,1500,500,0,0,50,0,28,False,False,False,False,-0.245139496442775,-0.49084131626026783
76561197970356119,1265,19,0.0150197628458498,600,50,500,0,10,50,1,0,False,False,False,False,-0.45709600290392416,-0.9119030438895788
76561198052138190,196,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198002805794,459,3,0.0065359477124183,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197970964921,393,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198009015400,406,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197970724214,1987,22,0.0110719677906391,600,1500,500,0,0,50,7,70,False,False,False,False,-0.16473703499799203,-0.3299670624652608
76561198102780049,920,43,0.0467391304347826,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561197972654006,516,1,0.001937984496124,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197985021868,405,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198117143056,28827,38,0.0013182086238595,1680,5000,2500,0,10,1000,14,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197996919908,1069,21,0.019644527595884,180,1500,100,1,0,50,14,28,False,False,False,False,-0.47447750513142384,-0.951269436411741
76561198052850469,3972,4,0.0010070493454179,0,0,0,0,0,1000,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198049902675,4281,21,0.004905395935529,180,1500,100,0,4,50,7,28,False,False,False,False,-0.47447750513142384,-0.951269436411741
76561198027036398,2093,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198256592614,1419,43,0.0303030303030303,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198009717070,14535,40,0.0027519779841761,600,5000,2500,25,10,250,28,140,False,False,False,False,0.7892332021229509,1.576756246715463
76561197988922281,75,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198014974789,576,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197995165956,30939,43,0.0013898316041242,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198049775783,173,8,0.0462427745664739,0,0,10,0,0,0,1,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198016838181,11108,32,0.0028808066258552,600,5000,2500,0,6,250,14,300,False,False,False,False,1.0955282933411719,2.1896105468869185
76561198036256662,203,7,0.0344827586206896,0,0,10,0,0,10,7,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561197994872286,8726,33,0.0037818015127206,600,5000,2500,5,4,250,28,140,False,False,False,False,0.7892332021229509,1.576756246715463
76561198041379206,328,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198010001511,625,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197962613337,96570,43,0.0004452728590659,1680,5000,2500,25,10,1000,28,300,True,False,False,True,1.460136185838347,2.9204202322364647
76561199335324815,276,6,0.0217391304347826,0,0,10,0,0,10,1,28,False,False,False,False,-0.7187587266770679,-1.4373548665122888
76561198139908577,59,3,0.0508474576271186,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198001371079,6756,43,0.0063647128478389,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197960335311,576,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198011629103,18314,43,0.0023479305449382,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198047441723,7676,43,0.0056018759770713,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198038556165,141,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198411619208,374,11,0.0294117647058823,60,0,100,0,0,10,1,0,False,False,False,False,-0.7324065122511927,-1.4643533514013225
76561197995083097,5677,43,0.0075744231107979,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197960332616,44390,36,0.000810993466997,1680,5000,2500,1,6,1000,28,140,False,False,False,False,1.153841094620126,2.3075659320650095
76561198176116389,7634,37,0.004846738276133,600,5000,2500,0,10,250,28,300,False,False,False,False,1.0955282933411719,2.1896105468869185
76561198058253727,5934,43,0.0072463768115942,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198048076196,846,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198039886147,538,9,0.0167286245353159,180,50,10,0,0,10,0,7,False,False,False,False,-0.6927314627132191,-1.385169267974547
76561198179319487,19974,41,0.0020526684690097,600,5000,2500,25,10,1000,28,300,False,False,False,False,1.0955282933411719,2.1896105468869185
76561198047884970,2742,21,0.0076586433260393,180,1500,500,0,0,50,14,28,False,False,False,False,-0.3869314546361209,-0.7750450827850914
