steamid,playtime_forever,achievement_count,efficiency_score,efficiency_per_10h,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,max_survive_minutes_intensity,max_items_crafted_intensity,max_zombies_killed_intensity,max_players_killed_intensity,max_fortitude_skill_intensity,max_travel_distance_intensity,max_death_count_intensity,max_character_level_intensity,max_survive_minutes_intensity_norm,max_items_crafted_intensity_norm,max_zombies_killed_intensity_norm,max_players_killed_intensity_norm,max_fortitude_skill_intensity_norm,max_travel_distance_intensity_norm,max_death_count_intensity_norm,max_character_level_intensity_norm,combat_count,combat_percent,combat_skill_count,combat_skill_percent,crafting_count,crafting_percent,death_count,death_percent,exploration_count,exploration_percent,leveling_count,leveling_percent,player_killer_count,player_killer_percent,survival_count,survival_percent,zombie_killer_count,zombie_killer_percent
76561197969991065,1550,21,0.013548387096774193,8.129032258064516,180,1500,100,0,0,50,14,70,3,4,3,1,1,3,4,4,0.5,0.75,0.5,0.0,0.0,0.5,0.75,0.6,2,0.09523809523809523,0,0.0,6,0.2857142857142857,3,0.14285714285714285,3,0.14285714285714285,3,0.14285714285714285,0,0.0,2,0.09523809523809523,2,0.09523809523809523
76561198064614327,3799,36,0.009476177941563569,5.685706764938141,600,1500,2500,10,10,250,28,300,4,4,5,4,5,4,5,6,0.75,0.75,1.0,0.75,1.0,0.75,1.0,1.0,1,0.027777777777777776,4,0.1111111111111111,7,0.19444444444444445,4,0.1111111111111111,5,0.1388888888888889,5,0.1388888888888889,3,0.08333333333333333,3,0.08333333333333333,4,0.1111111111111111
76561197989999060,5210,43,0.008253358925143953,4.952015355086372,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561198149424034,325,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198065795715,423,6,0.014184397163120567,8.51063829787234,0,0,10,0,0,0,1,0,1,1,2,1,1,1,2,1,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1,0.16666666666666666,0,0.0,3,0.5,1,0.16666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666
76561198023073191,37749,43,0.0011391030225966251,0.6834618135579751,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197987755126,414,18,0.043478260869565216,26.08695652173913,60,50,10,25,0,10,28,7,2,2,2,5,1,2,5,2,0.25,0.25,0.25,1.0,0.0,0.25,1.0,0.2,1,0.05555555555555555,0,0.0,5,0.2777777777777778,4,0.2222222222222222,1,0.05555555555555555,1,0.05555555555555555,4,0.2222222222222222,1,0.05555555555555555,1,0.05555555555555555
76561198187580027,526,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198279067706,262,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198044531564,16117,42,0.00260594403424955,1.56356642054973,1680,5000,2500,25,10,250,28,300,5,5,5,5,5,4,5,6,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,3,0.07142857142857142,4,0.09523809523809523,8,0.19047619047619047,4,0.09523809523809523,5,0.11904761904761904,5,0.11904761904761904,4,0.09523809523809523,5,0.11904761904761904,4,0.09523809523809523
76561198249063862,2250,43,0.01911111111111111,11.466666666666667,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561198065892602,618,9,0.014563106796116505,8.737864077669903,0,50,0,0,0,10,14,0,1,2,1,1,1,2,4,1,0.0,0.25,0.0,0.0,0.0,0.25,0.75,0.0,1,0.1111111111111111,0,0.0,4,0.4444444444444444,3,0.3333333333333333,1,0.1111111111111111,0,0.0,0,0.0,0,0.0,0,0.0
76561197982720629,326,2,0.006134969325153374,3.6809815950920246,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197966618551,1101,12,0.010899182561307902,6.539509536784741,60,50,100,0,0,10,7,7,2,2,3,1,1,2,3,2,0.25,0.25,0.5,0.0,0.0,0.25,0.5,0.2,1,0.08333333333333333,0,0.0,4,0.3333333333333333,2,0.16666666666666666,1,0.08333333333333333,1,0.08333333333333333,0,0.0,1,0.08333333333333333,2,0.16666666666666666
76561198972315676,466,16,0.034334763948497854,20.600858369098713,0,50,100,0,6,10,28,7,1,2,3,1,3,2,5,2,0.0,0.25,0.5,0.0,0.5,0.25,1.0,0.2,1,0.0625,2,0.125,5,0.3125,4,0.25,1,0.0625,1,0.0625,0,0.0,0,0.0,2,0.125
76561197970340464,40382,43,0.0010648308652369868,0.6388985191421921,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197993529677,464,10,0.021551724137931036,12.931034482758621,60,50,10,0,0,10,1,7,2,2,2,1,1,2,2,2,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.2,1,0.1,0,0.0,4,0.4,1,0.1,1,0.1,1,0.1,0,0.0,1,0.1,1,0.1
76561198089611316,480,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198036541930,783,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198242439926,22012,43,0.0019534799200436126,1.1720879520261676,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561198288035657,14387,43,0.002988809341766873,1.7932856050601238,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197974786730,6067,34,0.005604087687489699,3.362452612493819,60,1500,500,25,10,50,14,300,2,4,4,5,5,3,4,6,0.25,0.75,0.75,1.0,1.0,0.5,0.75,1.0,2,0.058823529411764705,4,0.11764705882352941,7,0.20588235294117646,3,0.08823529411764706,4,0.11764705882352941,5,0.14705882352941177,4,0.11764705882352941,2,0.058823529411764705,3,0.08823529411764706
76561197990093159,149,8,0.053691275167785234,32.21476510067114,60,0,10,0,0,10,1,0,2,1,2,1,1,2,2,1,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,1,0.125,0,0.0,3,0.375,1,0.125,1,0.125,0,0.0,0,0.0,1,0.125,1,0.125
76561198000935729,30314,32,0.0010556178663323876,0.6333707197994325,1680,1500,500,5,10,50,7,140,5,4,4,3,5,3,3,5,1.0,0.75,0.75,0.5,1.0,0.5,0.5,0.8,2,0.0625,4,0.125,7,0.21875,2,0.0625,4,0.125,4,0.125,2,0.0625,4,0.125,3,0.09375
76561198027214426,57652,43,0.0007458544369666274,0.44751266217997643,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561199143126237,624,3,0.004807692307692308,2.8846153846153846,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197964454963,40,5,0.125,75.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,0.0,0,0.0,4,0.8,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198075447635,3949,28,0.007090402633578121,4.254241580146873,600,1500,2500,0,10,250,1,140,4,4,5,1,5,4,2,5,0.75,0.75,1.0,0.0,1.0,0.75,0.25,0.8,2,0.07142857142857142,4,0.14285714285714285,7,0.25,1,0.03571428571428571,3,0.10714285714285714,4,0.14285714285714285,0,0.0,3,0.10714285714285714,4,0.14285714285714285
76561198022620733,3065,35,0.011419249592169658,6.851549755301795,600,5000,500,25,8,50,14,140,4,5,4,5,4,3,4,5,0.75,1.0,0.75,1.0,0.75,0.5,0.75,0.8,2,0.05714285714285714,3,0.08571428571428572,8,0.22857142857142856,3,0.08571428571428572,4,0.11428571428571428,4,0.11428571428571428,4,0.11428571428571428,4,0.11428571428571428,3,0.08571428571428572
76561198076999456,19883,39,0.0019614746265654076,1.1768847759392445,1680,5000,2500,25,6,1000,28,300,5,5,5,5,3,5,5,6,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2,0.05128205128205128,2,0.05128205128205128,8,0.20512820512820512,4,0.10256410256410256,6,0.15384615384615385,5,0.1282051282051282,4,0.10256410256410256,4,0.10256410256410256,4,0.10256410256410256
76561198033103032,9265,28,0.0030221262817053426,1.8132757690232055,600,5000,2500,0,4,250,14,140,4,5,5,1,2,4,4,5,0.75,1.0,1.0,0.0,0.25,0.75,0.75,0.8,1,0.03571428571428571,1,0.03571428571428571,8,0.2857142857142857,3,0.10714285714285714,4,0.14285714285714285,4,0.14285714285714285,0,0.0,3,0.10714285714285714,4,0.14285714285714285
76561197981732215,2723,20,0.007344840249724568,4.406904149834741,180,500,500,0,0,50,7,28,3,3,4,1,1,3,3,3,0.5,0.5,0.75,0.0,0.0,0.5,0.5,0.4,1,0.05,0,0.0,6,0.3,2,0.1,4,0.2,2,0.1,0,0.0,2,0.1,3,0.15
76561197969604501,16823,43,0.0025560244902811625,1.5336146941686974,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561198050854730,1362,21,0.015418502202643172,9.251101321585903,180,500,100,0,0,50,14,70,3,3,3,1,1,3,4,4,0.5,0.5,0.5,0.0,0.0,0.5,0.75,0.6,2,0.09523809523809523,0,0.0,6,0.2857142857142857,3,0.14285714285714285,3,0.14285714285714285,3,0.14285714285714285,0,0.0,2,0.09523809523809523,2,0.09523809523809523
76561198051733124,42939,43,0.0010014206199492302,0.6008523719695381,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561198084092954,3037,43,0.01415870925255186,8.495225551531115,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197970312414,174,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198054960169,435,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198006268674,14516,43,0.002962248553320474,1.7773491319922843,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197984235967,401,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198029374030,109,5,0.045871559633027525,27.522935779816514,60,0,10,0,4,0,0,7,2,1,2,1,2,1,1,2,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.2,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,1,0.2
76561197970377585,440,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197978569122,15006,34,0.002265760362521658,1.3594562175129947,1680,5000,2500,0,8,1000,14,300,5,5,5,1,4,5,4,6,1.0,1.0,1.0,0.0,0.75,1.0,0.75,1.0,2,0.058823529411764705,3,0.08823529411764706,8,0.23529411764705882,3,0.08823529411764706,5,0.14705882352941177,5,0.14705882352941177,0,0.0,4,0.11764705882352941,4,0.11764705882352941
76561198071922719,570,4,0.007017543859649123,4.2105263157894735,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0,0.0,2,0.5,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0
76561198403370432,208,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198029800969,493,6,0.012170385395537525,7.302231237322515,0,0,10,0,0,0,1,0,1,1,2,1,1,1,2,1,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1,0.16666666666666666,0,0.0,3,0.5,1,0.16666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666
76561198119104567,10669,43,0.004030368356921924,2.418221014153154,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197975942806,149,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198879557541,1148,43,0.037456445993031356,22.473867595818813,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197962767542,546,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197964222909,90,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197984813768,595,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198142329708,424,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197991584508,2381,20,0.008399832003359933,5.03989920201596,180,1500,500,0,0,50,7,28,3,4,4,1,1,3,3,3,0.5,0.75,0.75,0.0,0.0,0.5,0.5,0.4,2,0.1,0,0.0,7,0.35,2,0.1,2,0.1,2,0.1,0,0.0,2,0.1,3,0.15
76561198078498143,217,7,0.03225806451612903,19.35483870967742,60,0,10,0,0,10,1,0,2,1,2,1,1,2,2,1,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,2,0.2857142857142857,0,0.0,1,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285,0,0.0,0,0.0,1,0.14285714285714285,1,0.14285714285714285
76561198079213042,31926,36,0.0011276075925577898,0.6765645555346739,1680,5000,2500,0,10,1000,14,140,5,5,5,1,5,5,4,5,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.8,3,0.08333333333333333,4,0.1111111111111111,8,0.2222222222222222,3,0.08333333333333333,6,0.16666666666666666,4,0.1111111111111111,0,0.0,4,0.1111111111111111,4,0.1111111111111111
76561198861426666,302,3,0.009933774834437087,5.960264900662252,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198299932182,72,4,0.05555555555555555,33.33333333333333,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,0.0,0,0.0,3,0.75,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198262860208,406,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198000574093,11309,28,0.0024759041471394466,1.4855424882836679,600,5000,2500,0,0,250,28,140,4,5,5,1,1,4,5,5,0.75,1.0,1.0,0.0,0.0,0.75,1.0,0.8,2,0.07142857142857142,0,0.0,8,0.2857142857142857,4,0.14285714285714285,3,0.10714285714285714,4,0.14285714285714285,0,0.0,3,0.10714285714285714,4,0.14285714285714285
76561197989374217,515,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198016291889,96,3,0.03125,18.75,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0
76561198006268774,568,6,0.01056338028169014,6.338028169014084,60,0,10,0,0,0,0,0,2,1,2,1,1,1,1,1,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1,0.16666666666666666,0,0.0,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,1,0.16666666666666666
76561199095412999,380,43,0.11315789473684211,67.89473684210526,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561198028385225,15453,43,0.0027826312042969004,1.6695787225781402,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561198082995144,6310,43,0.006814580031695721,4.088748019017433,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197987089584,68,4,0.058823529411764705,35.294117647058826,0,0,10,0,0,0,1,0,1,1,2,1,1,1,2,1,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1,0.25,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25
76561198993697628,1770,27,0.015254237288135594,9.152542372881356,60,500,100,1,10,50,14,140,2,3,3,2,5,3,4,5,0.25,0.5,0.5,0.25,1.0,0.5,0.75,0.8,2,0.07407407407407407,4,0.14814814814814814,6,0.2222222222222222,3,0.1111111111111111,3,0.1111111111111111,4,0.14814814814814814,1,0.037037037037037035,2,0.07407407407407407,2,0.07407407407407407
76561198074195807,8582,43,0.005010487065951992,3.0062922395711955,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561197972256700,1867,30,0.016068559185859668,9.6411355115158,600,1500,500,0,10,50,28,140,4,4,4,1,5,3,5,5,0.75,0.75,0.75,0.0,1.0,0.5,1.0,0.8,2,0.06666666666666667,4,0.13333333333333333,7,0.23333333333333334,4,0.13333333333333333,3,0.1,4,0.13333333333333333,0,0.0,3,0.1,3,0.1
76561198857139749,308,43,0.1396103896103896,83.76623376623377,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561198080106269,322,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197982570032,162959,43,0.00026387005320356653,0.15832203192213992,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561198001537536,741,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561197965165543,935,10,0.0106951871657754,6.4171122994652405,0,50,10,0,0,10,7,7,1,2,2,1,1,2,3,2,0.0,0.25,0.25,0.0,0.0,0.25,0.5,0.2,1,0.1,0,0.0,4,0.4,2,0.2,1,0.1,1,0.1,0,0.0,0,0.0,1,0.1
76561198286311746,991,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
76561198034385973,214,7,0.03271028037383177,19.626168224299064,0,0,10,0,0,0,1,0,1,1,2,1,1,1,2,1,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1,0.14285714285714285,0,0.0,4,0.5714285714285714,1,0.14285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,1,0.14285714285714285
76561197966930309,623,18,0.028892455858747994,17.335473515248797,60,500,100,0,10,10,1,7,2,3,3,1,5,2,2,2,0.25,0.5,0.5,0.0,1.0,0.25,0.25,0.2,1,0.05555555555555555,4,0.2222222222222222,6,0.3333333333333333,1,0.05555555555555555,2,0.1111111111111111,1,0.05555555555555555,0,0.0,1,0.05555555555555555,2,0.1111111111111111
76561198034536984,2017,25,0.012394645513138325,7.4367873078829945,600,50,100,0,10,50,14,300,4,2,3,1,5,3,4,6,0.75,0.25,0.5,0.0,1.0,0.5,0.75,1.0,1,0.04,4,0.16,4,0.16,3,0.12,3,0.12,5,0.2,0,0.0,3,0.12,2,0.08
76561198017412419,6078,43,0.007074695623560382,4.244817374136229,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.06976744186046512,4,0.09302325581395349,8,0.18604651162790697,4,0.09302325581395349,6,0.13953488372093023,5,0.11627906976744186,4,0.09302325581395349,5,0.11627906976744186,4,0.09302325581395349
76561198275249113,5532,35,0.006326825741142444,3.7960954446854664,600,1500,2500,10,10,250,28,300,4,4,5,4,5,4,5,6,0.75,0.75,1.0,0.75,1.0,0.75,1.0,1.0,2,0.05714285714285714,4,0.11428571428571428,7,0.2,4,0.11428571428571428,3,0.08571428571428572,5,0.14285714285714285,3,0.08571428571428572,3,0.08571428571428572,4,0.11428571428571428
