steamid,playtime_forever,achievement_count,crafting_count,crafting_percent,combat_count,combat_percent,exploration_count,exploration_percent,death_count,death_percent,leveling_count,leveling_percent,survival_count,survival_percent,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,efficiency,efficiency_cap,stage1_speed,stage1_speed_KMeans,stage1_speed_GMM,stage1_speed_Agglomerative,stage2_persona,log_play,cheater_flag
76561198058416969,6412,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0067061759201486725,0.0067061759201486725,Normal,Normal,Normal,Normal,1.0,8.766082459148864,False
76561198074783710,5905,41,8,1.0,14,0.9333333333333332,5,0.8333333333333334,4,1.0,5,1.0,5,1.0,1680,5000,500,25,10,250,28,300,0.0069432684165949285,0.0069432684165949285,Normal,Normal,Normal,Normal,1.0,8.683724062303869,False
76561198049840570,12744,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.003374136848712855,0.003374136848712855,Slow,Normal,Normal,Normal,1.0,9.452894316810216,False
76561198133918114,2723,20,5,0.625,4,0.2666666666666666,2,0.3333333333333333,4,1.0,4,0.8,1,0.2,60,50,100,0,4,50,28,140,0.007344840249721871,0.007344840249721871,Normal,Normal,Normal,Normal,5.0,7.909856667269403,False
76561197982946417,262,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.572154032177765,False
76561197999659168,786,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.668228248417403,False
76561198035780173,455,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.1224928095143865,False
76561198025146852,154,5,4,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.03246753246732164,0.03246753246732164,Normal,Normal,Effective,Normal,5.0,5.043425116919247,False
76561198011389008,24698,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0017410316624827215,0.0017410316624827215,Slow,Normal,Normal,Normal,1.0,10.114518035966535,False
76561198000711279,204,6,2,0.25,1,0.0666666666666666,1,0.1666666666666666,0,0.0,1,0.2,1,0.2,60,0,10,0,0,10,0,7,0.02941176470573818,0.02941176470573818,Normal,Normal,Effective,Normal,5.0,5.3230099791384085,False
76561198057329243,140,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,4.948759890378168,False
76561198162399308,1210,1,0,0.0,1,0.0666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0008264462809910526,0.0008264462809910526,Slow,Normal,Normal,Normal,0.0,7.099201743553092,False
76561198049291468,1037,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.945051063725834,False
76561198055326676,420,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.042632833682381,False
76561197993279741,72,4,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,0,0,0,0,0,0.05555555555478395,0.05555555555478395,Effective,Normal,Effective,Normal,2.0,4.290459441148391,False
76561198120468864,49233,18,6,0.75,3,0.2,2,0.3333333333333333,3,0.75,2,0.4,2,0.4,180,500,100,0,0,50,14,28,0.0003656084333678556,0.0003656084333678556,Slow,Normal,Normal,Normal,4.0,10.804339720721092,False
76561198200337814,13000,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0033076923076920534,0.0033076923076920534,Slow,Normal,Normal,Normal,1.0,9.472781556562168,False
76561198102380468,10122,42,8,1.0,15,1.0,6,1.0,4,1.0,4,0.8,5,1.0,1680,5000,2500,25,10,1000,28,140,0.004149377593360586,0.004149377593360586,Slow,Normal,Normal,Normal,1.0,9.222565341598752,False
76561198059373650,188,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.241747015059643,False
76561197977010834,517,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.249975242259483,False
76561198161507346,2370,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.01814345991560416,0.01814345991560416,Normal,Normal,Normal,Normal,1.0,7.771067086065406,False
76561198161310076,333,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.811140992976701,False
76561198160320827,5288,23,6,0.75,5,0.3333333333333333,3,0.5,2,0.5,3,0.6,4,0.8,1680,500,500,0,4,50,7,70,0.004349470499242747,0.004349470499242747,Slow,Normal,Normal,Normal,1.0,8.57338447106598,False
76561198076917180,6866,38,7,0.875,15,1.0,4,0.6666666666666666,4,1.0,4,0.8,4,0.8,1680,1500,2500,25,10,250,28,140,0.005534517914359811,0.005534517914359811,Slow,Normal,Normal,Normal,1.0,8.834482608620677,False
76561198173819274,12472,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.003447722899294143,0.003447722899294143,Slow,Normal,Normal,Normal,1.0,9.431321587125709,False
76561198009474997,3035,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.014168039538710323,0.014168039538710323,Normal,Normal,Normal,Normal,1.0,8.01829613851552,False
76561198007759830,74,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,4.31748811353631,False
76561198049211014,523,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.261491684321042,False
76561197981111953,139,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,4.941642422609304,False
76561198870916350,4376,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.009826325411332305,0.009826325411332305,Normal,Normal,Normal,Normal,1.0,8.384118837190895,False
76561198821184379,91046,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.000472288733167844,0.000472288733167844,Slow,Normal,Normal,Normal,4.0,11.419131135683767,False
76561199053439300,222,9,5,0.625,3,0.2,0,0.0,1,0.25,0,0.0,0,0.0,0,50,10,0,0,0,1,0,0.040540540540357925,0.040540540540357925,Effective,Normal,Effective,Normal,5.0,5.407171771460119,False
76561198249392362,403,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.0014148779611505,False
76561198121098268,24749,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0017374439371287027,0.0017374439371287027,Slow,Normal,Normal,Normal,1.0,10.116580767996837,False
76561198041689171,2575,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,7.853993087224244,False
76561197974925353,8053,34,8,1.0,10,0.6666666666666666,3,0.5,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,10,250,28,300,0.004222029057493577,0.004222029057493577,Slow,Normal,Normal,Normal,1.0,8.9939241414114,False
76561198130370824,475,15,2,0.25,5,0.3333333333333333,4,0.6666666666666666,4,1.0,0,0.0,0,0.0,0,0,0,25,0,1000,28,0,0.03157894736835457,0.03157894736835457,Normal,Normal,Effective,Normal,5.0,6.16541785423142,False
76561198001500827,22654,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0018981195373884568,0.0018981195373884568,Slow,Normal,Normal,Normal,1.0,10.028135857101239,False
76561198350365789,4887,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.008798854102719704,0.008798854102719704,Normal,Normal,Normal,Normal,1.0,8.494538500851432,False
76561198000000375,964,4,3,0.375,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.004149377593356691,0.004149377593356691,Slow,Normal,Normal,Normal,0.0,6.872128101338986,False
76561198015859524,2304,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.018663194444436343,0.018663194444436343,Normal,Normal,Normal,Normal,1.0,7.742835955430749,False
76561198026716698,344,5,3,0.375,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0,0.01453488372088798,0.01453488372088798,Normal,Normal,Normal,Normal,5.0,5.84354441703136,False
76561198858649255,2145,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.020046620046610703,0.020046620046610703,Normal,Normal,Effective,Normal,1.0,7.671360923190644,False
76561198065617084,426,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.056784013228625,False
76561198081257465,507,4,3,0.375,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.00788954635106925,0.00788954635106925,Normal,Normal,Normal,Normal,0.0,6.230481447578482,False
76561198119650667,4635,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.009277238403449994,0.009277238403449994,Normal,Normal,Normal,Normal,1.0,8.441607204459642,False
76561198019621629,11955,31,8,1.0,7,0.4666666666666667,3,0.5,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,4,250,28,300,0.002593057298201372,0.002593057298201372,Slow,Normal,Normal,Normal,1.0,9.388988523403828,False
76561197964914532,14454,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0029749550297493445,0.0029749550297493445,Slow,Normal,Normal,Normal,1.0,9.578795654450447,False
76561198067040444,413,7,2,0.25,1,0.0666666666666666,1,0.1666666666666666,1,0.25,1,0.2,1,0.2,60,0,10,0,0,10,1,7,0.01694915254233184,0.01694915254233184,Normal,Normal,Normal,Normal,5.0,6.025865973825314,False
76561199032279097,2979,38,8,1.0,14,0.9333333333333332,4,0.6666666666666666,4,1.0,4,0.8,4,0.8,600,5000,500,25,10,50,28,140,0.012755958375289441,0.012755958375289441,Normal,Normal,Normal,Normal,1.0,7.9996785794994505,False
76561197972616894,4254,16,5,0.625,3,0.2,2,0.3333333333333333,2,0.5,2,0.4,2,0.4,180,50,100,0,0,10,7,28,0.0037611659614471644,0.0037611659614471644,Slow,Normal,Normal,Normal,5.0,8.355850041007475,False
76561198089139675,153124,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0002808181604451276,0.0002808181604451276,Slow,Normal,Normal,Normal,4.0,11.939009860281129,False
76561198441849452,18300,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0023497267759561556,0.0023497267759561556,Slow,Normal,Normal,Normal,1.0,9.814710982145282,False
76561197979803978,474,12,4,0.5,2,0.1333333333333333,1,0.1666666666666666,1,0.25,2,0.4,2,0.4,180,50,10,0,0,10,1,28,0.025316455696149123,0.025316455696149123,Normal,Normal,Effective,Normal,5.0,6.163314804034641,False
76561197998949214,7315,34,7,0.875,11,0.7333333333333333,5,0.8333333333333334,3,0.75,5,1.0,3,0.6,600,1500,2500,1,10,250,14,300,0.004647983595351381,0.004647983595351381,Slow,Normal,Normal,Normal,1.0,8.897819009510757,False
76561197982617834,170,10,4,0.5,1,0.0666666666666666,1,0.1666666666666666,1,0.25,2,0.4,1,0.2,60,0,10,0,0,10,1,28,0.05882352941141869,0.05882352941141869,Effective,Normal,Effective,Normal,2.0,5.14166355650266,False
76561198050890851,547,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.306275286948016,False
76561198093999461,251,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.529429087511423,False
76561197991757040,17518,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0024546181070897104,0.0024546181070897104,Slow,Normal,Normal,Normal,1.0,9.771041285235823,False
76561198041891495,168,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.1298987149230735,False
76561199139776481,11606,8,0,0.0,6,0.4,1,0.1666666666666666,0,0.0,1,0.2,0,0.0,0,0,10,0,10,10,0,7,0.0006892986386351292,0.0006892986386351292,Slow,Normal,Normal,Normal,0.0,9.359363643368622,False
76561197961864608,11417,38,8,1.0,12,0.8,5,0.8333333333333334,4,1.0,5,1.0,4,0.8,1680,5000,2500,5,10,250,28,300,0.00332836997459899,0.00332836997459899,Slow,Normal,Normal,Normal,1.0,9.342946336524205,False
76561198338219143,4523,29,5,0.625,10,0.6666666666666666,3,0.5,3,0.75,4,0.8,4,0.8,1680,50,500,0,10,50,14,140,0.006411673667918104,0.006411673667918104,Slow,Normal,Normal,Normal,1.0,8.41715183723601,False
76561198126267465,11157,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0038540826387018145,0.0038540826387018145,Slow,Normal,Normal,Normal,1.0,9.319912008405474,False
76561197993312863,151,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.0238805208462765,False
76561198112672661,165,3,2,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.01818181818170799,0.01818181818170799,Normal,Normal,Normal,Normal,5.0,5.111987788356544,False
76561198096609152,709,17,6,0.75,3,0.2,2,0.3333333333333333,1,0.25,3,0.6,2,0.4,180,1500,100,0,0,50,1,70,0.023977433004197492,0.023977433004197492,Normal,Normal,Effective,Normal,5.0,6.565264970035361,False
76561197964134665,7609,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.005651202523326895,0.005651202523326895,Slow,Normal,Normal,Normal,1.0,8.937218450855731,False
76561198350679649,3197,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,8.0702808933939,False
76561197996943649,16157,30,8,1.0,7,0.4666666666666667,3,0.5,4,1.0,4,0.8,4,0.8,1680,5000,2500,0,0,250,28,140,0.0018567803428853216,0.0018567803428853216,Slow,Normal,Normal,Normal,1.0,9.690170562039654,False
76561199383273506,3612,25,7,0.875,6,0.4,4,0.6666666666666666,3,0.75,2,0.4,3,0.6,600,1500,500,0,4,250,14,28,0.0069213732004410515,0.0069213732004410515,Normal,Normal,Normal,Normal,1.0,8.19229373114764,False
76561199149568784,16140,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.002664188351920529,0.002664188351920529,Slow,Normal,Normal,Normal,1.0,9.68911789777328,False
76561197960643486,479,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.173786103901937,False
76561198025038660,3951,27,4,0.5,9,0.6,3,0.5,2,0.5,4,0.8,5,1.0,1680,500,500,1,6,50,7,140,0.00683371298405294,0.00683371298405294,Normal,Normal,Normal,Normal,1.0,8.281977058867758,False
76561198046621479,143,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,4.969813299576001,False
76561197970812258,5189,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.008286760454806651,0.008286760454806651,Normal,Normal,Normal,Normal,1.0,8.554488976159934,False
76561198025223542,572,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.35088571671474,False
76561198029262157,3564,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.012065095398425346,0.012065095398425346,Normal,Normal,Normal,Normal,1.0,8.178919332848396,False
76561198024038675,258,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.556828061699537,False
76561197997788394,8712,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.004935720844811187,0.004935720844811187,Slow,Normal,Normal,Normal,1.0,9.072571442231286,False
76561198125238941,181,5,1,0.125,0,0.0,4,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1000,0,0,0.027624309392112575,0.027624309392112575,Normal,Normal,Effective,Normal,5.0,5.204006687076795,False
76561198136969425,158,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.0689042022202315,False
76561198078497262,6364,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.006756756756755695,0.006756756756755695,Normal,Normal,Normal,Normal,1.0,8.758569510991506,False
76561198039417534,188,7,5,0.625,0,0.0,2,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,50,0,0,0,10,0,0,0.03723404255299344,0.03723404255299344,Normal,Normal,Effective,Normal,5.0,5.241747015059643,False
76561198041625770,2846,21,5,0.625,5,0.3333333333333333,2,0.3333333333333333,3,0.75,3,0.6,3,0.6,600,50,500,0,0,50,14,70,0.007378777231199094,0.007378777231199094,Normal,Normal,Normal,Normal,5.0,7.954021087278037,False
76561198028922089,2803,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.015340706386009512,0.015340706386009512,Normal,Normal,Normal,Normal,1.0,7.938802248154481,False
76561198118069340,2016,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.021329365079354498,0.021329365079354498,Normal,Normal,Effective,Normal,1.0,7.6093665379542115,False
76561197967055456,9576,40,7,0.875,15,1.0,5,0.8333333333333334,4,1.0,5,1.0,4,0.8,1680,1500,2500,25,10,250,28,300,0.0041771094402668985,0.0041771094402668985,Slow,Normal,Normal,Normal,1.0,9.16711966952162,False
76561198004859223,419,2,1,0.125,1,0.0666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0047732696897260785,0.0047732696897260785,Slow,Normal,Normal,Normal,0.0,6.040254711277414,False
76561198002555892,611,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.416732282512326,False
76561197979911851,387,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.961005339623274,False
76561198101049562,604,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.405228458030842,False
76561198073789253,246,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.5093883366279774,False
76561198087088306,7904,29,7,0.875,8,0.5333333333333333,4,0.6666666666666666,4,1.0,3,0.6,3,0.6,600,1500,2500,0,6,250,28,70,0.003669028340080507,0.003669028340080507,Slow,Normal,Normal,Normal,1.0,8.975250749643573,False
76561198333940820,416,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.0330862217988015,False
76561197991361144,914,14,6,0.75,3,0.2,2,0.3333333333333333,2,0.5,1,0.2,0,0.0,0,500,10,1,0,10,7,7,0.015317286652062017,0.015317286652062017,Normal,Normal,Normal,Normal,5.0,6.818924065275521,False
76561198098080821,1944,21,5,0.625,8,0.5333333333333333,2,0.3333333333333333,1,0.25,2,0.4,3,0.6,600,50,500,0,10,50,1,28,0.010802469135796912,0.010802469135796912,Normal,Normal,Normal,Normal,5.0,7.573017256052546,False
76561198043898087,522,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.259581464064923,False
76561197972542742,159,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.075173815233827,False
76561198039198161,7408,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.005804535637148244,0.005804535637148244,Slow,Normal,Normal,Normal,1.0,8.910450756416656,False
76561198121398682,600,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.398594934535208,False
76561198030273896,2635,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,7.877017895622398,False
76561198027904347,3928,19,6,0.75,6,0.4,3,0.5,1,0.25,3,0.6,0,0.0,0,1500,100,0,10,50,1,70,0.004837067209774736,0.004837067209774736,Slow,Normal,Normal,Normal,5.0,8.27614021955846,False
76561198016344025,742,13,5,0.625,2,0.1333333333333333,1,0.1666666666666666,1,0.25,2,0.4,2,0.4,180,50,10,0,0,10,1,28,0.017520215633399568,0.017520215633399568,Normal,Normal,Normal,Normal,5.0,6.610696044717759,False
76561198043720348,8449,40,8,1.0,15,1.0,5,0.8333333333333334,4,1.0,4,0.8,4,0.8,600,5000,2500,25,10,250,28,140,0.004734288081429195,0.004734288081429195,Slow,Normal,Normal,Normal,1.0,9.041921720351219,False
76561198095241695,381,8,5,0.625,1,0.0666666666666666,0,0.0,0,0.0,1,0.2,1,0.2,60,50,10,0,0,0,0,7,0.02099737532802888,0.02099737532802888,Normal,Normal,Effective,Normal,5.0,5.945420608606575,False
76561198007802153,579,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.363028103540465,False
76561197985000161,423,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.049733455231958,False
76561198020051378,455,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.1224928095143865,False
76561198061023307,7343,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.005855917200053675,0.005855917200053675,Slow,Normal,Normal,Normal,1.0,8.901638932300326,False
76561197985269540,167,6,5,0.625,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,500,0,0,0,0,1,0,0.035928143712359716,0.035928143712359716,Normal,Normal,Effective,Normal,5.0,5.123963979403259,False
76561198015904504,421,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.045005314036012,False
76561198025257831,485,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.186208623900494,False
76561197991991520,502,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.220590170099739,False
76561198137376448,400,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.993961427306569,False
76561198280830500,319,13,5,0.625,4,0.2666666666666666,1,0.1666666666666666,1,0.25,1,0.2,1,0.2,60,50,100,0,0,10,1,7,0.040752351097050936,0.040752351097050936,Effective,Normal,Effective,Normal,5.0,5.768320995793772,False
76561197980206308,611,4,1,0.125,2,0.1333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.006546644844506471,0.006546644844506471,Normal,Normal,Normal,Normal,0.0,6.416732282512326,False
76561198046242117,312,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.746203190540153,False
76561198058781656,1335,21,7,0.875,5,0.3333333333333333,2,0.3333333333333333,3,0.75,2,0.4,2,0.4,60,1500,100,0,0,50,14,28,0.015730337078639904,0.015730337078639904,Normal,Normal,Normal,Normal,5.0,7.197435354096591,False
76561198056047449,12517,29,8,1.0,6,0.4,5,0.8333333333333334,3,0.75,3,0.6,4,0.8,600,5000,500,0,4,250,14,70,0.002316849085243883,0.002316849085243883,Slow,Normal,Normal,Normal,1.0,9.434922887484646,False
76561198045737785,532,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.278521424165844,False
76561198438963871,4543,25,6,0.75,6,0.4,3,0.5,4,1.0,4,0.8,2,0.4,180,500,500,0,4,250,28,140,0.005502971604665308,0.005502971604665308,Slow,Normal,Normal,Normal,1.0,8.421562960400987,False
76561197979084213,551,4,3,0.375,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.007259528130658332,0.007259528130658332,Normal,Normal,Normal,Normal,0.0,6.313548046277095,False
