steamid,playtime_forever,achievement_count,crafting_count,combat_count,exploration_count,death_count,leveling_count,survival_count,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,log_playtime,ach_per_10h,crafting_count_rank,combat_count_rank,exploration_count_rank,leveling_count_rank,survival_count_rank,max_death_count_rank,max_survive_minutes_ord,max_items_crafted_ord,max_zombies_killed_ord,max_players_killed_ord,max_fortitude_skill_ord,max_travel_distance_ord,max_death_count_ord,max_character_level_ord,max_death_count_rank_ord,Cluster
76561198062505918,4190,7,5,1,0,1,0,0,0,50,10,0,0,0,1,0,8.340694647925071,1.002386491305037,0.625,0.06666666666666667,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197990233857,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.226536669287466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561199141671103,399,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,5.991464547107982,64.66155689991443,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198059307202,27552,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,10.223866701574616,0.9364111294335555,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197998096051,4598,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.433594167539924,5.611134544001582,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198058416969,6412,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.766082459148864,4.02370517557344,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561199208306587,649,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,6.476972362889683,39.753430120095416,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198074783710,5905,41,8,14,5,4,5,5,1680,5000,500,25,10,250,28,300,8.683724062303869,4.165960626659378,1.0,0.9333333333333333,0.8333333333333334,1.0,1.0,1.0,1,1,0,0,1,0,1,1,1,1
76561198049840570,12744,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.452894316810216,2.024482013913276,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198133918114,2723,20,5,4,2,4,4,1,60,50,100,0,4,50,28,140,7.909856667269403,4.406903178794746,0.625,0.26666666666666666,0.3333333333333333,0.8,0.2,1.0,0,0,0,0,0,0,1,0,1,0
76561197982946417,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.572154032177765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197999659168,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.668228248417403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198035780173,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1224928095143865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198025146852,154,5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,5.043425116919247,19.480443582687343,0.5,0.0,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198011389008,24698,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,10.114518035966535,1.0446189721122607,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198000711279,204,6,2,1,1,0,1,1,60,0,10,0,0,10,0,7,5.3230099791384085,17.647006920567883,0.25,0.06666666666666667,0.16666666666666666,0.2,0.2,0.0,0,0,0,0,0,0,0,0,0,0
76561198057329243,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948759890378168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198162399308,1210,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.099201743553092,0.4958675227103193,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198049291468,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.945051063725834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198055326676,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.042632833682381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197993279741,72,4,4,0,0,0,0,0,0,50,0,0,0,0,0,0,4.290459441148391,33.33305555787035,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198120468864,49233,18,6,3,2,3,2,2,180,500,100,0,0,50,14,28,10.804339720721092,0.2193650573473273,0.75,0.2,0.3333333333333333,0.4,0.4,0.5,0,0,0,0,0,0,0,0,0,0
76561198200337814,13000,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.472781556562168,1.9846152930177554,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198102380468,10122,42,8,15,6,4,4,5,1680,5000,2500,25,10,1000,28,140,9.222565341598752,2.4896264084394537,1.0,1.0,1.0,0.8,1.0,1.0,1,1,1,0,1,1,1,0,1,1
76561198059373650,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.241747015059643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197977010834,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.249975242259483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198161507346,2370,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,7.771067086065406,10.886073193399191,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198161310076,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.811140992976701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198160320827,5288,23,6,5,3,2,3,4,1680,500,500,0,4,50,7,70,8.57338447106598,2.609682003440015,0.75,0.3333333333333333,0.5,0.6,0.8,0.25,1,0,0,0,0,0,0,0,0,0
76561198076917180,6866,38,7,15,4,4,4,4,1680,1500,2500,25,10,250,28,140,8.834482608620677,3.320710458429031,0.875,1.0,0.6666666666666666,0.8,0.8,1.0,1,0,1,0,1,0,1,0,1,1
76561198173819274,12472,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.431321587125709,2.068633640059318,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198009474997,3035,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.01829613851552,8.500822042671095,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198187763739,812,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,6.70073110954781,31.77337553691463,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198007759830,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31748811353631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198165492519,229,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,5.438079308923196,112.66346027040979,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198049211014,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.261491684321042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197981111953,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.941642422609304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198870916350,4376,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.384118837190895,5.89579443841941,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198821184379,91046,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,11.419131135683767,0.28337323803325853,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561199053439300,222,9,5,3,0,1,0,0,0,50,10,0,0,0,1,0,5.407171771460119,24.324258583084912,0.625,0.2,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198249392362,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0014148779611505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198121098268,24749,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,10.116580767996837,1.0424663370043314,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198041689171,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.853993087224244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197974925353,8053,34,8,10,3,4,5,4,1680,5000,2500,0,10,250,28,300,8.9939241414114,2.533217245755576,1.0,0.6666666666666666,0.5,1.0,0.8,1.0,1,1,1,0,1,0,1,1,1,1
76561198130370824,475,15,2,5,4,4,0,0,0,0,0,25,0,1000,28,0,6.16541785423142,18.94734448756486,0.25,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0,0,0,0,0,1,1,0,1,0
76561198001500827,22654,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,10.028135857101239,1.1388716922696647,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198350365789,4887,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.494538500851432,5.2793118134669355,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198000000375,964,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,6.872128101338986,2.489625006457465,0.375,0.0,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198015859524,2304,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,7.742835955430749,11.197913750543295,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198026716698,344,5,3,1,0,1,0,0,0,0,10,0,0,0,1,0,5.84354441703136,8.720915021659845,0.375,0.06666666666666667,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198858649255,2145,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,7.671360923190644,12.027968663505268,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198404991183,127,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,4.852030263919617,203.14864654182736,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198065617084,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.056784013228625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198081257465,507,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,6.230481447578482,4.733722208612771,0.375,0.0,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198019184877,547,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,6.306275286948016,47.166310238050926,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198119650667,4635,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.441607204459642,5.566342321509085,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198019621629,11955,31,8,7,3,4,5,4,1680,5000,2500,0,4,250,28,300,9.388988523403828,1.5558343008364215,1.0,0.4666666666666667,0.5,1.0,0.8,1.0,1,1,1,0,0,0,1,1,1,1
76561197964914532,14454,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.578795654450447,1.7849729437537174,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198067040444,413,7,2,1,1,1,1,1,60,0,10,0,0,10,1,7,6.025865973825314,10.169476751365494,0.25,0.06666666666666667,0.16666666666666666,0.2,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561199032279097,2979,38,8,14,4,4,4,4,600,5000,500,25,10,50,28,140,7.9996785794994505,7.653573483671,1.0,0.9333333333333333,0.6666666666666666,0.8,0.8,1.0,0,1,0,0,1,0,1,0,1,1
76561197972616894,4254,16,5,3,2,2,2,2,180,50,100,0,0,10,7,28,8.355850041007475,2.256699258575563,0.625,0.2,0.3333333333333333,0.4,0.4,0.25,0,0,0,0,0,0,0,0,0,0
76561198089139675,153124,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,11.939009860281129,0.16849089560686412,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198441849452,18300,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.814710982145282,1.4098360193496386,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197979803978,474,12,4,2,1,1,2,2,180,50,10,0,0,10,1,28,6.163314804034641,15.189854190057986,0.5,0.13333333333333333,0.16666666666666666,0.4,0.4,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197998949214,7315,34,7,11,5,3,5,3,600,1500,2500,1,10,250,14,300,8.897819009510757,2.788789928465625,0.875,0.7333333333333333,0.8333333333333334,1.0,0.6,0.5,0,0,1,0,1,0,0,1,0,1
76561197982617834,170,10,4,1,1,1,2,1,60,0,10,0,0,10,1,28,5.14166355650266,35.29399308002443,0.5,0.06666666666666667,0.16666666666666666,0.4,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198050890851,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.306275286948016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198093999461,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.529429087511423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197991757040,17518,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.771041285235823,1.4727708138107953,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198041891495,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561199139776481,11606,8,0,6,1,0,1,0,0,0,10,0,10,10,0,7,9.359363643368622,0.4135791618001467,0.0,0.4,0.16666666666666666,0.2,0.0,0.0,0,0,0,0,1,0,0,0,0,0
76561197961864608,11417,38,8,12,5,4,5,4,1680,5000,2500,5,10,250,28,300,9.342946336524205,1.9970218798096586,1.0,0.8,0.8333333333333334,1.0,0.8,1.0,1,1,1,0,1,0,1,1,1,1
76561198338219143,4523,29,5,10,3,3,4,4,1680,50,500,0,10,50,14,140,8.41715183723601,3.8470036904262184,0.625,0.6666666666666666,0.5,0.8,0.8,0.5,1,0,0,0,1,0,0,0,0,0
76561198126267465,11157,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.319912008405474,2.3124494588626265,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197993312863,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0238805208462765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198112672661,165,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,5.111987788356544,10.909051239813673,0.25,0.0,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198096609152,709,17,6,3,2,1,3,2,180,1500,100,0,0,50,1,70,6.565264970035361,14.386447627829936,0.75,0.2,0.3333333333333333,0.6,0.4,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198991688065,315,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,5.755742213586912,81.90460589598877,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197964134665,7609,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.937218450855731,3.3907212466246883,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198350679649,3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0702808933939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197996943649,16157,30,8,7,3,4,4,4,1680,5000,2500,0,0,250,28,140,9.690170562039654,1.1140681643596646,1.0,0.4666666666666667,0.5,0.8,0.8,1.0,1,1,1,0,0,0,1,0,1,1
76561199383273506,3612,25,7,6,4,3,2,3,600,1500,500,0,4,250,14,28,8.19229373114764,4.152823230428035,0.875,0.4,0.6666666666666666,0.4,0.6,0.5,0,0,0,0,0,0,0,0,0,0
76561199149568784,16140,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.68911789777328,1.5985129517281431,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197960643486,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.173786103901937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198025038660,3951,27,4,9,3,2,4,5,1680,500,500,1,6,50,7,140,8.281977058867758,4.100227167771121,0.5,0.6,0.5,0.8,1.0,0.25,1,0,0,0,0,0,0,0,0,0
76561198046621479,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.969813299576001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197970812258,5189,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.554488976159934,4.972055697970049,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198025223542,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35088571671474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198029262157,3564,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.178919332848396,7.239056020360938,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198024038675,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.556828061699537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197997788394,8712,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.072571442231286,2.9614323029316596,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198125238941,181,5,1,0,4,0,0,0,0,0,0,0,0,1000,0,0,5.204006687076795,16.574530692163453,0.125,0.0,0.6666666666666666,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
76561198136969425,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0689042022202315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198078497262,6364,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.758569510991506,4.054053671836549,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198274950775,866,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,6.7650389767805414,29.79212716480797,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198039417534,188,7,5,0,2,0,0,0,0,50,0,0,0,10,0,0,5.241747015059643,22.340354232912023,0.625,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198041625770,2846,21,5,5,2,3,3,3,600,50,500,0,0,50,14,70,7.954021087278037,4.42726540535515,0.625,0.3333333333333333,0.3333333333333333,0.6,0.6,0.5,0,0,0,0,0,0,0,0,0,0
76561198028922089,2803,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,7.938802248154481,9.204421861343874,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198118069340,2016,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,7.6093665379542115,12.797615238804989,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197967055456,9576,40,7,15,5,4,5,4,1680,1500,2500,25,10,250,28,300,9.16711966952162,2.5062655071262214,0.875,1.0,0.8333333333333334,1.0,0.8,1.0,1,0,1,0,1,0,1,1,1,1
76561198004859223,419,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.040254711277414,2.863957712709719,0.125,0.06666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198002555892,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.416732282512326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197979911851,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.961005339623274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198878464160,311,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,5.7430031878094825,82.95803930924892,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198101049562,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.405228458030842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198073789253,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5093883366279774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198162235689,688,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,6.535241271013659,37.49996729654015,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198087088306,7904,29,7,8,4,4,3,3,600,1500,2500,0,6,250,28,70,8.975250749643573,2.201416836936981,0.875,0.5333333333333333,0.6666666666666666,0.6,0.6,1.0,0,0,1,0,0,0,1,0,1,1
76561198333940820,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197991361144,914,14,6,3,2,2,1,0,0,500,10,1,0,10,7,7,6.818924065275521,9.190365958184273,0.75,0.2,0.3333333333333333,0.2,0.0,0.25,0,0,0,0,0,0,0,0,0,0
76561198098080821,1944,21,5,8,2,1,2,3,600,50,500,0,10,50,1,28,7.573017256052546,6.48147948102485,0.625,0.5333333333333333,0.3333333333333333,0.4,0.6,0.03571428571428571,0,0,0,0,1,0,0,0,0,0
76561198043898087,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.259581464064923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197972542742,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.075173815233827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198039198161,7408,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.910450756416656,3.4827211002115743,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198121398682,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.398594934535208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198030273896,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.877017895622398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198027904347,3928,19,6,6,3,1,3,0,0,1500,100,0,10,50,1,70,8.27614021955846,2.902239882549916,0.75,0.4,0.5,0.6,0.0,0.03571428571428571,0,0,0,0,1,0,0,0,0,0
76561198016344025,742,13,5,2,1,1,2,2,180,50,10,0,0,10,1,28,6.610696044717759,10.512120879686622,0.625,0.13333333333333333,0.16666666666666666,0.4,0.4,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198043720348,8449,40,8,15,5,4,4,4,600,5000,2500,25,10,250,28,140,9.041921720351219,2.8405726471365145,1.0,1.0,0.8333333333333334,0.8,0.8,1.0,0,1,1,0,1,0,1,0,1,1
76561198095241695,381,8,5,1,0,0,1,1,60,50,10,0,0,0,0,7,5.945420608606575,12.598405356841957,0.625,0.06666666666666667,0.0,0.2,0.2,0.0,0,0,0,0,0,0,0,0,0,0
76561199182283731,1209,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,7.098375638590786,21.3399397816676,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198007802153,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.363028103540465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197985000161,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.049733455231958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198020051378,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1224928095143865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198061023307,7343,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.901638932300326,3.5135500329388507,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197985269540,167,6,5,0,0,1,0,0,0,500,0,0,0,0,1,0,5.123963979403259,21.556808777932538,0.625,0.0,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198015904504,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.045005314036012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198097498028,253,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,5.537334267018537,101.97604274456266,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198025257831,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.186208623900494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197991991520,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.220590170099739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198137376448,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.993961427306569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198280830500,319,13,5,4,1,1,1,1,60,50,100,0,0,10,1,7,5.768320995793772,24.45136466827962,0.625,0.26666666666666666,0.16666666666666666,0.2,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197980206308,611,4,1,2,0,1,0,0,0,0,0,0,0,0,1,0,6.416732282512326,3.927983049443814,0.125,0.13333333333333333,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
